"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","data"
"1","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 21:40:17,FALSE,NA,"799366574998175745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gisneyferreira",15,TRUE,FALSE,NA,NA,2016-11-17
"2","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 21:34:28,FALSE,NA,"799365109718142976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucasYamaa",46,TRUE,FALSE,NA,NA,2016-11-17
"3","URGENTE: Senadores pedem suspensão no @STF_Oficial, da tramitação da #PEC55 [#TetoDosGatosPúblicos].",FALSE,0,NA,2016-11-17 21:30:04,FALSE,NA,"799364002514141184",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","helciobeuclair",0,FALSE,FALSE,NA,NA,2016-11-17
"4","Profa nos liberou pra palestra referente a #pec55 e orientou que podemos argumentar contrário aos argumentos mas nã… https://t.co/6JIW8SEZXe",FALSE,0,NA,2016-11-17 21:26:09,TRUE,NA,"799363017544765440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Feeh_RP",0,FALSE,FALSE,NA,NA,2016-11-17
"5","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 21:25:25,FALSE,NA,"799362832441688065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luizadamaejoana",46,TRUE,FALSE,NA,NA,2016-11-17
"6","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 21:25:19,FALSE,NA,"799362808521572352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luizadamaejoana",125,TRUE,FALSE,NA,NA,2016-11-17
"7","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 21:23:16,FALSE,NA,"799362291397459969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","analovesick",46,TRUE,FALSE,NA,NA,2016-11-17
"8","""Quem foi às ruas bater panela assiste hoje omisso a todas as iniciativas que afetarão sua vida”:… https://t.co/j3n7C4sd8y",FALSE,0,NA,2016-11-17 21:19:43,TRUE,NA,"799361400481181696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ufmgeducativa",0,FALSE,FALSE,NA,NA,2016-11-17
"9","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 21:05:51,FALSE,NA,"799357908077121536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RezendeNatt",15,TRUE,FALSE,NA,NA,2016-11-17
"10","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:51:54,FALSE,NA,"799354399017549825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","botoxverde",15,TRUE,FALSE,NA,NA,2016-11-17
"11","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:51:52,FALSE,NA,"799354389978693632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahcovolo",15,TRUE,FALSE,NA,NA,2016-11-17
"12","RT @SenadoFederal: Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reeleição.…",FALSE,0,NA,2016-11-17 20:44:59,FALSE,NA,"799352657475436544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steph_lima",31,TRUE,FALSE,NA,NA,2016-11-17
"13","RT @RogerioCorreia_: #PEC241 #PEC55
Tem dinheiro para a educação? Não! 
E dinheiro para o lanche do Ministro? Sim!
Leia: https://t.co/Y3hI5…",FALSE,0,NA,2016-11-17 20:43:48,FALSE,NA,"799352360019652608",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","AlmeidaBelbi",9,TRUE,FALSE,NA,NA,2016-11-17
"14","RT @RogerioCorreia_: #PEC241 #PEC55
Tem dinheiro para a educação? Não! 
E dinheiro para o lanche do Ministro? Sim!
Leia: https://t.co/Y3hI5…",FALSE,0,NA,2016-11-17 20:43:00,FALSE,NA,"799352159351480321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cleberlr75",9,TRUE,FALSE,NA,NA,2016-11-17
"15","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:43:00,FALSE,NA,"799352159217160192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bunda_reaca",15,TRUE,FALSE,NA,NA,2016-11-17
"16","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 20:42:13,FALSE,NA,"799351961552351233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steph_lima",46,TRUE,FALSE,NA,NA,2016-11-17
"17","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 20:41:54,FALSE,NA,"799351882061791232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steph_lima",32,TRUE,FALSE,NA,NA,2016-11-17
"18","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:41:29,FALSE,NA,"799351777107857408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rffreitas83",15,TRUE,FALSE,NA,NA,2016-11-17
"19","@HausOfArthur 
apertar o freio é parar de gastar mais do q ganha 
C/ a #pec55 você continua gastando a mesma coisa mas n mais do q isso",FALSE,0,"HausOfArthur",2016-11-17 20:40:52,FALSE,"795988884714901504","799351619888496640","264478322","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silva_deel",0,FALSE,FALSE,NA,NA,2016-11-17
"20","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:35:06,FALSE,NA,"799350171893002240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pepsi_aborto",15,TRUE,FALSE,NA,NA,2016-11-17
"21","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:27:05,FALSE,NA,"799348153501777920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ccastenari",15,TRUE,FALSE,NA,NA,2016-11-17
"22","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:25:05,FALSE,NA,"799347649061277697",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","dionianjos",15,TRUE,FALSE,NA,NA,2016-11-17
"23","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:18:43,FALSE,NA,"799346049168982016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alelopes80",15,TRUE,FALSE,NA,NA,2016-11-17
"24","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:13:57,FALSE,NA,"799344846272155648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clagraca",15,TRUE,FALSE,NA,NA,2016-11-17
"25","RT @SenadoFederal: Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reeleição.…",FALSE,0,NA,2016-11-17 20:05:34,FALSE,NA,"799342736662994944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlineHerondale",31,TRUE,FALSE,NA,NA,2016-11-17
"26","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 20:05:06,FALSE,NA,"799342620241600512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlineHerondale",46,TRUE,FALSE,NA,NA,2016-11-17
"27","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 20:04:45,FALSE,NA,"799342534380163072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlineHerondale",32,TRUE,FALSE,NA,NA,2016-11-17
"28","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:01:50,FALSE,NA,"799341799470931968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","britomari",15,TRUE,FALSE,NA,NA,2016-11-17
"29","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 20:01:22,FALSE,NA,"799341682735087617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iscoelho5046",15,TRUE,FALSE,NA,NA,2016-11-17
"30","Professores da UFMG querem a suspensão do calendário acadêmico  https://t.co/zX0Oj0j22F via @jornalhojeemdia vamos trabalhar galera #PEC55",FALSE,0,NA,2016-11-17 19:57:50,FALSE,NA,"799340792103845888",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","gfamorim",0,FALSE,FALSE,NA,NA,2016-11-17
"31","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 19:55:09,FALSE,NA,"799340117550886912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadameLexotan",15,TRUE,FALSE,NA,NA,2016-11-17
"32","RT @eita_br: Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,0,NA,2016-11-17 19:54:55,FALSE,NA,"799340057815445504",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","NotNowLucas",15,TRUE,FALSE,NA,NA,2016-11-17
"33","Atenção senadores: que tal ouvir a opinião do povo, pra variar?
#PEC55 #plc30 https://t.co/511UXoSpco",FALSE,17,NA,2016-11-17 19:54:33,FALSE,NA,"799339967671635969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eita_br",15,FALSE,FALSE,NA,NA,2016-11-17
"34","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:51:30,FALSE,NA,"799339197836521472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hugo_Bello",125,TRUE,FALSE,NA,NA,2016-11-17
"35","Sou de exatas e sou favorável as #ocupações  e contra à #PEC241 #PEC55 https://t.co/Zo5shlKFlQ",FALSE,1,NA,2016-11-17 19:44:17,FALSE,NA,"799337383699169280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eucareca",0,FALSE,FALSE,NA,NA,2016-11-17
"36","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:44:09,FALSE,NA,"799337348605575168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernanda_xxxxx",46,TRUE,FALSE,NA,NA,2016-11-17
"37","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:43:25,FALSE,NA,"799337163041206273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernanda_xxxxx",32,TRUE,FALSE,NA,NA,2016-11-17
"38","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:43:01,FALSE,NA,"799337062021394432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raafagodoi",125,TRUE,FALSE,NA,NA,2016-11-17
"39","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:41:12,FALSE,NA,"799336606687707137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabellomonique",125,TRUE,FALSE,NA,NA,2016-11-17
"40","tem que cortar dos salários e benesses da casta política e de seus apaziguados e da casta do alto judiciário e não… https://t.co/EfoR41ye0H",FALSE,0,NA,2016-11-17 19:40:55,TRUE,NA,"799336535799767041",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cadulorena",0,FALSE,FALSE,NA,NA,2016-11-17
"41","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:36:32,FALSE,NA,"799335433482211328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","filipendicular",46,TRUE,FALSE,NA,NA,2016-11-17
"42","Recordar é viver. Dilma fazendo matemática e orçamento no Brasil https://t.co/METRJHjM43 via @YouTube

@Dilmabr #Pec55",FALSE,0,NA,2016-11-17 19:33:59,FALSE,NA,"799334790516342784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DinhoSanthos",0,FALSE,FALSE,NA,NA,2016-11-17
"43","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:31:23,FALSE,NA,"799334134980214784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laurelcastilho",125,TRUE,FALSE,NA,NA,2016-11-17
"44","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:31:15,FALSE,NA,"799334103954788353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laurelcastilho",46,TRUE,FALSE,NA,NA,2016-11-17
"45","RT @SenadoFederal: Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reeleição.…",FALSE,0,NA,2016-11-17 19:24:28,FALSE,NA,"799332396197957632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liveUnharmed",31,TRUE,FALSE,NA,NA,2016-11-17
"46","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:23:53,FALSE,NA,"799332248780754944",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","SzalayJulio",32,TRUE,FALSE,NA,NA,2016-11-17
"47","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:23:31,FALSE,NA,"799332154421415936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moniqueschuabb",32,TRUE,FALSE,NA,NA,2016-11-17
"48","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:23:18,FALSE,NA,"799332102835732480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liveUnharmed",125,TRUE,FALSE,NA,NA,2016-11-17
"49","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:23:04,FALSE,NA,"799332041422733312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liveUnharmed",46,TRUE,FALSE,NA,NA,2016-11-17
"50","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:22:45,FALSE,NA,"799331962611703808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoxinhaMecanica",125,TRUE,FALSE,NA,NA,2016-11-17
"51","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:22:06,FALSE,NA,"799331799612719105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liveUnharmed",32,TRUE,FALSE,NA,NA,2016-11-17
"52","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:19:44,FALSE,NA,"799331202331275264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bitchtbad",125,TRUE,FALSE,NA,NA,2016-11-17
"53","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:18:29,FALSE,NA,"799330889281007616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uaiduds",32,TRUE,FALSE,NA,NA,2016-11-17
"54","RT @SenadoFederal: Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reeleição.…",FALSE,0,NA,2016-11-17 19:18:11,FALSE,NA,"799330814685085696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodrigorozelli",31,TRUE,FALSE,NA,NA,2016-11-17
"55","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:17:22,FALSE,NA,"799330609176997888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodrigorozelli",46,TRUE,FALSE,NA,NA,2016-11-17
"56","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:16:59,FALSE,NA,"799330511625867264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rodrigorozelli",32,TRUE,FALSE,NA,NA,2016-11-17
"57","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:14:42,FALSE,NA,"799329937698107392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilavalhalla",46,TRUE,FALSE,NA,NA,2016-11-17
"58","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:14:26,FALSE,NA,"799329868764905472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilavalhalla",32,TRUE,FALSE,NA,NA,2016-11-17
"59","RT @SenadoFederal: No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR…",FALSE,0,NA,2016-11-17 19:10:36,FALSE,NA,"799328903596625920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","totianamaslany",32,TRUE,FALSE,NA,NA,2016-11-17
"60","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:08:50,FALSE,NA,"799328462288732161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peggyschuylr",125,TRUE,FALSE,NA,NA,2016-11-17
"61","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:08:43,FALSE,NA,"799328429783060480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peggyschuylr",46,TRUE,FALSE,NA,NA,2016-11-17
"62","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:07:28,FALSE,NA,"799328116040560640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","melbronte",46,TRUE,FALSE,NA,NA,2016-11-17
"63","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:06:05,FALSE,NA,"799327766881726464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aIienticia",46,TRUE,FALSE,NA,NA,2016-11-17
"64","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:05:48,FALSE,NA,"799327698548039685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ana_beatl",46,TRUE,FALSE,NA,NA,2016-11-17
"65","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:05:37,FALSE,NA,"799327652364648448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","totianamaslany",125,TRUE,FALSE,NA,NA,2016-11-17
"66","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 19:05:32,FALSE,NA,"799327630075932672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","totianamaslany",46,TRUE,FALSE,NA,NA,2016-11-17
"67","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 19:05:06,FALSE,NA,"799327521682706432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rflcosta",125,TRUE,FALSE,NA,NA,2016-11-17
"68","RT @SenadoFederal: Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reeleição.…",FALSE,0,NA,2016-11-17 18:57:12,FALSE,NA,"799325532919889920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hansoIow",31,TRUE,FALSE,NA,NA,2016-11-17
"69","RT @SenadoFederal: A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU",FALSE,0,NA,2016-11-17 18:55:37,FALSE,NA,"799325135341834241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hansoIow",46,TRUE,FALSE,NA,NA,2016-11-17
"70","PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/kWMLFQlf2K #PEC55 #PECdoTeto #Politica",FALSE,0,NA,2016-11-17 18:50:45,FALSE,NA,"799323909367611392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","poteforo",0,FALSE,FALSE,NA,NA,2016-11-17
"71","PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/29CzA7MLv7 #PEC55 #PECdoTeto #Politica",FALSE,0,NA,2016-11-17 18:50:45,FALSE,NA,"799323909296427009",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Andrelealmcz",0,FALSE,FALSE,NA,NA,2016-11-17
"72","PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/Msmkg3sV2I #PEC55 #PECdoTeto #Politica",FALSE,0,NA,2016-11-17 18:50:45,FALSE,NA,"799323909220921348",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ricgleal",0,FALSE,FALSE,NA,NA,2016-11-17
"73","PEC dos Gastos Públicos tenta colocar Brasil nos trilhos, diz ministro da Saúde https://t.co/Utl1hkAiUD #PEC55 #PECdoTeto #Politica",FALSE,0,NA,2016-11-17 18:50:45,FALSE,NA,"799323909216681984",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AfraniodeAquino",0,FALSE,FALSE,NA,NA,2016-11-17
"74","RT @RogerioCorreia_: #PEC241 #PEC55
Tem dinheiro para a educação? Não! 
E dinheiro para o lanche do Ministro? Sim!
Leia: https://t.co/Y3hI5…",FALSE,0,NA,2016-11-17 18:48:46,FALSE,NA,"799323412229451776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eujota",9,TRUE,FALSE,NA,NA,2016-11-17
"75","RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",FALSE,0,NA,2016-11-17 18:46:35,FALSE,NA,"799322863278944256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabrielacriso",125,TRUE,FALSE,NA,NA,2016-11-17
"76","No debate sobre a #PEC55, a professora do IFCE Antônia de Abreu fala sobre os impactos da Emenda na educação.",FALSE,1,NA,2016-11-17 18:41:54,FALSE,NA,"799321681244422145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DPUCeara",0,FALSE,FALSE,NA,NA,2016-11-17
